api_routes,architectural_layer,archive,artifacts,assigned_worker,binary,commands,config_keys,content_sha256,content_source,error_ids,evidence_commands,evidence_snapshot,file_category,file_size_bytes,finding_ids,generated,git_blob_hash,git_mode,incoming_dependencies,invoked_tools,is_tracked,language_or_type,line_count_method,outgoing_dependencies,owner_domain,path,prior_audit_coverage,process_boundaries,project_index_hash_matches,project_index_present,project_index_reconciliation,relevant_tests,responsibility_summary,review_depth,review_status,reviewed_symbols_or_sections,reviewer,reviewer_notes,risk_tier,runtime,schema_version,second_review_status,source_lines,state_files,total_lines,vendor,verification_obligations,verified_obligations
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],506fa10c7e564d8399f69916e4058182d11a144058a9cb2fe7891d810a23ed82,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,7020,[],True,8c26334eb5e689aa99ac64028ce52d2775995211,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_source_media_values.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,77,[],77,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],96d992608d4e6ab4de307c5fa959c0072b569cdbeaa32363dbb002c6f9228b5f,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,26510,[],True,8edb97070985d13d0ce0253d224134bc9b437947,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stage_base.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],0b44cc854126bf49fec8578f804ef15d2edc8d7a960c0d9360eb98eb765acd20,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,6875,[],True,5a371ac5996ea273c54d38e1eec686ae23451186,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stage_base.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,77,[],77,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],166c469a7094de0e1f1c99e3af5cac9498e9fd3abb82dec880c61206d9eb7bb0,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,22779,[],True,4e124cf673a48e4aa4e5a681050bd7f823b38c43,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stage_decide.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],288238b43cb9a9ab84136b8aa502ecd14c44cc47cc6157b815f22480b7ea6359,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,6782,[],True,59878c5819404cdd553beb62d1885bd2299d2b90,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stage_decide.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,77,[],77,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],31c3ef09c4f6651f77f19b5a88390539524960f25ef5ec2e727bd59c001fa13e,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,19973,[],True,ff640b654c6b09bd2b6e07645b737b8ef88be052,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stage_mutation.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],ffe7f43b10ef5638a33f53a4286cad3d21560b77cfc97559b2e31e80f2f22279,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,5536,[],True,3480871213248a1fd6c7f363111e8c6113510785,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stage_mutation.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,64,[],64,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],4140f395864bf40324149e3cf1a35e428f19436cb8c594a8b417d03fcad4848c,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,14319,[],True,34ff40a0cc7617537c484e4b70405f6a0e0a8e80,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stage_probe.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],eafbd7e8b9a826031a2d9da80c92c829d48e734e78328ba374b80726df5f3ba8,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,4255,[],True,5f512f1388022bd72bb73d8420072479a56f2c20,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stage_probe.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,51,[],51,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],6d5e91380149f7d72226fee53e25128fdd59e30efbfdd125f62cf0b7f884c810,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,40433,[],True,e08d16772e7025f214bae52f9620cfc54900419a,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stages.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],c93406f9163d9c289be0a69bb3c9a8c021b1b1feba6208c988ab916c48d241b6,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,11477,[],True,cf264fdbce81f08d968127227a654170a00ff70b,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_stages.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,129,[],129,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],f00209785400e93efbabdb3857488567ce10ba3850534d7a70a77146a3cb9668,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,11329,[],True,ed30b3e5729d4f8cf9ad110dd2e27606f6204662,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_subtitles.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],a320007d2203709fd6ca9de59adffba98909cf5e7ee63f060302604fa8304c89,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,3034,[],True,bc366794bc151cba044fa99a978b3dd64ba5e490,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_subtitles.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,38,[],38,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],46005c40b691f347ad82ef7f69092b3227577faa57e2fae6699b1093f0d85c3e,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,25825,[],True,131344a1e0a03bb32556a535584929d7b5ca54de,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_verification.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],b96d281873518bfe6ffd3011e7c88bc83fa0b985e987c3709d49fad2be9a44ac,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,6832,[],True,826af5773b07b12f44947060783bd72d286c86c4,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_contracts_verification.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,77,[],77,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],7e008490509cf81ebb58cd36cfc0e5b6c92f55931e39ca721be830b1dbbb1223,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,829531,[],True,361aa7304aed742c95bd4b87a64bbd3456b96c94,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_api.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],749c001e52805059862ce9d61ced93995f465ca3ba12edaf2e5366317eecc538,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,96325,[],True,d1a3451274d0337a9dfbcf5f5b489bd437e38c34,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_api.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,908,[],908,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],9fbfd8e994f009f042a7f7e89f2635c2d5841dd17b03e5449ee728fda74650db,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,18470,[],True,d64058768f13573d7f0fa03eb9b0ed6b3de1ffb6,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_application.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],fa737b95641cd6c01e6ecd3028fdf55d3f1cf25fb2b9c8c13ffdf695adafe960,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,4956,[],True,aae7668b8f7be29b339282d258c3715dccf4a2ce,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_application.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,57,[],57,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],5b89ad43919d534cfd3e8e9698f524fc495f3e5d6e3fbd52a2c743ff4cf554b2,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,208341,[],True,3c712c80ed058196db2e21b7631047118a504fdd,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_audit.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],78ccdcee8030e42db4e55da2e7a8f3c4c8e55f433fc5997e97351d8bbac581fb,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,33808,[],True,5b616b11df45ad7366635ac6cde28730d32b9f98,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_audit.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,354,[],354,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],b462abc517be1bd1c1a43b6ba085cf938076187f7507cf90d7802021d70e4837,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,211515,[],True,a464a6cfb24fdc7ecb37f80eb210c10a0708a3f3,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_completed.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],4208087f9d3db2e13d98551112c67937629d2c4558edf07b5bbd570739742a4c,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,39652,[],True,10ae107e2473d1e4cfd6d389fe5681490e87ac7c,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_completed.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,388,[],388,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],3aa71e281947e65c16fb0d54a27c9d95d13d44a734b2b0dc9010671c5fc245ea,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,2248996,[],True,6b9c1ad4d944e7a17c5f8e6beb55c03842053661,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_config.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],5b81213a936fe1a6a2afa6ccf543e3146ed6f17915b955d3a6b0daeaceca99c7,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,201422,[],True,2ff32e1bd9e93f26968a63931df9b1b42f0c689d,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_config.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,1816,[],1816,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],84c03a6c1588f83c3a77d1f93582b68d5e5a0cd42655c5ba82c8978e82950f89,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,214204,[],True,6368f9d69e4f518e6a375ef56597aec1a6d2ae0d,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_decide.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],94c5c24eddabbb77e4d0ace718b60dab5b89d1ae9c1357e59333dfa0021757d5,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,32153,[],True,5335a437b6f50ee6b907adabace3f66ec5586199,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_decide.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,339,[],339,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],a32c44d0ed27b71eece272ecd300cb76549f413395495636beef8d43e71a95c3,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,193600,[],True,0d3646f6e23bef6b7c57c7c8924f2eacfd195ac8,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_diagnostics.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],df3dd9ebec58146f14e0da0b2f06b22f088c5abd469f01c578935cb5b0b3003b,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,36317,[],True,6266cae1f8bf5542298fcb62e6ae712596a9d242,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_diagnostics.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,359,[],359,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],747e8c2dd7d2fb0f56799ee5ef384e6d800729f239936fc9a8873a9acc6d261e,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,98637,[],True,9a0f456f3c797644155fd56d2067a7b9479354ad,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_failures.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],3533a211bdde7c28b4c7174ce3ef210bc7463b9dc4bc0f8110afc00e49e5cc7a,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,21281,[],True,a17eb7b23a5503712237e7e0d1035809790aeeed,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_failures.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,210,[],210,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],f732357932f9f4cdf522b5c06046d867e8760fd0e85ba3d4b474f5e49b532315,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,79491,[],True,0da1f8ebe64c22e4e5fe57328511f769f4cfc438,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_files.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],24b5cd4be2bb657d399454f67950eefef869bcd43f9dc75b0151f9805313f1f4,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,17977,[],True,94ffb3962415c8553b11f9a2a45d8a7c9e930e58,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_files.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,185,[],185,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],8661fa8e8cf641526167133b9ac5048bed3ed988a56078bc3f563f3ca66d85b4,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,114697,[],True,6f1086e7e8fdc84d914f18384d483a0c91f639b0,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_final_library.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],20d75470e100f76310ea2fe0ddc077bc39918753c5fa2b0a53799ffa2f9f9ddc,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,24321,[],True,a06e8a5f1967105544f8e1083f2b1a2a76507d9c,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_final_library.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,233,[],233,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],59df96632e03827ac51e5aec7824b60ba9e3ef68db4ec3f50f7868938e010c9c,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,46591,[],True,658216132687d1c31d6587ab557b9be52cb0acc4,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_folder_policy.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],90d3462653fb59a41c76bb58becf8d2d2e9521d57a93a9c5f621946c592bb5ef,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,13163,[],True,d2e7e2f113b514cfb31db1ef247c8506c400d54f,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_folder_policy.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,142,[],142,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],4b1dbbf8704b74d8f470ab5d1e7263266a74051063e9c40fc6097ad215e88fa4,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,622646,[],True,c75bb5f1c84d41103c29ddae67484c851fc765d6,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_kernel.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],09681c1b8e0c077622e711b785737a9cb85d37daf9c63b6a1dc1090845c3bedd,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,98214,[],True,9d5e1a5e47cd03d1396f586b524016f2949b3b75,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_kernel.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,903,[],903,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],52d83c3e30b124450418f0ffda8cb94685a6a5fa91428447b1de561c50106434,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,30160,[],True,859fca25c7a72d91df5d188fd0d42ea184105e09,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_library.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,False,[],[],4271b4c3947ffe4f84b6c349c50e775a5d53b65fb2799a8757236181a740cbe2,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,8814,[],True,8ce964fb3326d61fcd8c7bdeea17c536d2492e10,100644,[],[],True,svg,physical and nonblank text lines from worktree bytes,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_library.svg,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,101,[],101,False,"[""generated_provenance_and_reproducibility""]",[]
[],secondary-evidence,False,[],worker-12-docs-generated-other,True,[],[],ebece312fe509026bad49188d6417bff0669bd8b09343a379576618fd736f640,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,generated artifact,273445,[],True,609deae1e06e41f591354dde1d6829db3e026098,100644,[],[],True,png,not applicable to binary content from worktree,[],documentation,docs/generated/dependency-atlas/assets/dependency_detail_core_maintenance.png,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,,[],,False,"[""binary_metadata_and_packaging"",""generated_provenance_and_reproducibility""]",[]
